PTM#,Final determination,genetic match/notes,Determination in the field,Vial in Martone Lab?,Extracted?,Date of Extraction,PCR date (psbA),psbA sequence?,PCR date (CO1),CO1 sequence?,PCR date (rbcL),RbcL sequence?,SSU sequence?,Red/Coralline/Green/Brown,Locality,Date Collected,Notes,Accession #,Missing accession,Habitat,Fragments available?,Latitude,Longitude,Main Collector,Other collectors,Determiners
927,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Cucao, Chile (South End)",NA,reproductive; all one plant; worms,A91928,NA,"mid intertidal, pool",NA,NA,NA,NA,NA,NA
928,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Cucao, Chile (South End)",NA,NA,A91929,NA,"mid intertidal, pool",NA,NA,NA,NA,NA,NA
929,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Cucao, Chile (South End)",NA,NA,A91930,NA,"drift, on macrocystis holdfast",NA,NA,NA,NA,NA,NA
930,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Cucao, Chile (South End)",NA,on Durviella holdfast; epiphytes,A91931,NA,drift wood,Yes,NA,NA,NA,NA,NA
931,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Cucao, Chile (South End)",NA,one frond (reproductive?),A91932,NA,"drift, on macrocystis holdfast",Yes,NA,NA,NA,NA,NA
932,NA,"psbA F failed
",Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Cucao, Chile (South End)",NA,on regular shell; reproductive?,A91933,NA,"intertidal, mid",Yes,NA,NA,NA,NA,NA
933,NA,"psbA F failed
",Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Cucao, Chile (South End)",NA,turban snail,A91934,NA,"intertidal, mid",NA,NA,NA,NA,NA,NA
934,Spongites sp.1 Chile,needs reverse,Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Cucao, Chile (South End)",NA,on keyhole limpet,A91935,NA,"intertidal, mid",NA,NA,NA,NA,NA,NA
935,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava South (Dive), Chile",NA,NA,A91936,NA,"subtidal, 10 ft",NA,NA,NA,NA,NA,NA
936,NA,"psbA F failed
",Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava South (Dive), Chile",NA,on turban snail,A91937,NA,"subtidal, 10 ft",Yes,NA,NA,NA,NA,NA
937,Arthrocardia sp.1 Chile,needs reverse no match on blast,Corallina sp,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava South (Dive), Chile",NA,on turban snail,A91938,NA,"subtidal, 10 ft",NA,NA,NA,NA,NA,NA
938,Hapalidiaceae sp.1 Chile,needs reverse - no match on blast,Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava South (Dive), Chile",NA,on keyhole limpet,A91939,NA,"subtidal, 10 ft",NA,NA,NA,NA,NA,NA
939,Bossiella chile,messy psbA R,Bossiella sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava South (Dive), Chile",NA,on bedrock; in crevice; fuscia pink; short; dense; reproductive,A91940,NA,"subtidal, 10 ft",NA,NA,NA,NA,NA,NA
940,Bossiella chile,messy psbA R,Bossiella sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava South (Dive), Chile",NA,on bedrock; in crevice; fuscia pink; short; dense; reproductive,A91941,NA,"subtidal, 10 ft",NA,NA,NA,NA,NA,NA
941,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava, South (intertidal) Chile",NA,NA,A91942,NA,low intertidal,NA,NA,NA,NA,NA,NA
942,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava, South (intertidal) Chile",NA,same as 941?,A91943,NA,low intertidal,Yes,NA,NA,NA,NA,NA
943,Corallina sp.1 Chile,needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava, South (intertidal) Chile",NA,same as 941 and 942?; reproductive,A91944,NA,low intertidal,NA,NA,NA,NA,NA,NA
944,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava, South (intertidal) Chile",NA,NA,A91945,NA,low intertidal,NA,NA,NA,NA,NA,NA
945,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava, South (intertidal) Chile",NA,NA,A91946,NA,low intertidal,NA,NA,NA,NA,NA,NA
946,NA,"psbA F failed
",Arthrocardia sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava, South (intertidal) Chile",NA,NA,A91947,NA,low intertidal,Yes,NA,NA,NA,NA,NA
947,NA,"messy F sequence, needs reverse",Arthrocardia sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava, South (intertidal) Chile",NA,NA,A91948,NA,low intertidal,NA,NA,NA,NA,NA,NA
948,Arthrocardia sp.1 Chile,needs reverse no match on blast,Arthrocardia sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava, South (intertidal) Chile",NA,NA,A91949,NA,low intertidal,Yes,NA,NA,NA,NA,NA
949,NA,"psbA F failed
",Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava, South Chile",NA,NA,A91950,NA,"low intertidal, on rock",NA,NA,NA,NA,NA,NA
950,"Corallina sp.1 Chile
",needs reverse,Corallina sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Mar Brava, South Chile",NA,entire sample is huge; 1/2 size of hand,A91951,NA,low intertidal on rock,Yes,NA,NA,NA,NA,NA
951,"Chile no match 1
",needs reverse - no match on blast,Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bahia Pumillahue, Chile",NA,on large boulders; chipped off,A91952,NA,"subtidal, 7ft",NA,NA,NA,NA,NA,NA
952,Chile no match 2,needs reverse - no match on blast,Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bahia Pumillahue, Chile",NA,mauve crust; thicker than others,A91953,NA,"subtidal, 15ft",NA,NA,NA,NA,NA,NA
953,Phymatolithon repandum/Mesophyllum erubescens,needs reverse,Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bahia Pumillahue, Chile",NA,on small cobble,A91954,NA,"subtidal, 15ft",NA,NA,NA,NA,NA,NA
954,Phymatolithon repandum/Mesophyllum erubescens,needs reverse,Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bahia Pumillahue, Chile",NA,on small cobble,A91955,NA,"subtidal, 15ft",NA,NA,NA,NA,NA,NA
955,Phymatolithon repandum/Mesophyllum erubescens,needs reverse,Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bahia Pumillahue, Chile",NA,on small cobble,A91956,NA,"subtidal, 15ft",NA,NA,NA,NA,NA,NA
956,Bossiella chile,"match to PTM939, needs reverse",Bossiella sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bahia Pumillahue, Chile",NA,on small cobble,A91957,NA,"subtidal, 15ft",NA,NA,NA,NA,NA,NA
957,Phymatolithon sp.4 Chile,needs reverse,Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bahia Pumillahue, Chile",NA,"possibly two crusts on host; on ""Anfeltiopsis""; needs DNA",NA,Y,"subtidal, 15ft",NA,NA,NA,NA,NA,NA
958,Phymatolithon sp.4 Chile,none,Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Bahia Pumillahue, Chile",NA,"same as 957? growing on Ulva, ID based on morphology alone",NA,Y,"subtidal, 15ft",NA,NA,NA,NA,NA,NA
959,NA,NA,Callyphyllis sp.,NA,x (JN),6/22/2015,NA,NA,"6/24/2015, +ve",x (JN) sequence is messy,NA,NA,NA,Red,"Bahia Pumillahue, Chile",NA,"looked like laciniata, no genetic sample left in vial, ground material reached half 0.1 mark",NA,Y,drift,NA,NA,NA,NA,NA,NA
960,NA,NA,Gloiocladia (Fauchea),NA,x (JN),6/22/2015,NA,NA,"6/24/2015, +ve",x (JN) sequence is messy,NA,NA,NA,Red,"Bahia Pumillahue, Chile",NA,"coronate cystocarps? + central cystocarps?, left over ground material in vial, ground material reached half 0.1 mark",NA,Y,drift,NA,NA,NA,NA,NA,NA
961,Halopteris sp.,none - ID by Erasmo Macaya,Ropey Red Filamentous,NA,x (JN),6/22/2015,NA,NA,"6/29/2015, +ve",NA,NA,NA,NA,Red,"Bahia Pumillahue, Chile",NA,"cysytocarpic? left over ground material in vial, ground material reached half 0.1 mark, PCR worked after 1:10 dilution",NA,Y,drift,NA,NA,NA,NA,NA,NA
962,Hymenena sp.,sequence 100% match in BOLD,Cryptopleura sp.,NA,x (JN),6/22/2015,NA,NA,"6/24/2015, +ve",x (JN),NA,NA,NA,Red,"Bahia Pumillahue, Chile",NA,"positive; female, no genetic sample left in vial, ground material reached half 0.1 mark",NA,Y,drift,NA,NA,NA,NA,NA,NA
963,NA,NA,Callophyllis sp.,NA,x (JN),6/22/2015,NA,NA,"6/24/2015, +ve",x (JN) sequence is messy,NA,NA,NA,Red,"Bahia Pumillahue, Chile",NA,"apices highly dissected; frilly, no genetic sample left in vial, ground material reached half 0.1 mark",NA,Y,drift,NA,NA,NA,NA,NA,NA
964,Callophyllis atrosanguinea,sequence 99.74% match in BOLD,Callophyllis sp.,NA,x (JN),6/22/2015,NA,NA,"6/29/2015, +ve",NA,NA,NA,NA,Red,"Bahia Pumillahue, Chile",NA,"rounded apices, no genetic sample left in vial, ground material reached half 0.1 mark, PCR worked after 1:10 dilution",NA,Y,drift,NA,NA,NA,NA,NA,NA
965,NA,NA,Bossiella sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coralline,Britt's Beach,NA,bleached,A91958,NA,drift,NA,NA,NA,NA,NA,NA
966,no match,Melobesioideae - no match on blast (close to mesophyllum),Red Algae A,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,Huinay Patagonia,NA,no voucher,no voucher,NA,"Tile 41, sample 1",NA,NA,NA,NA,NA,NA
967,no match - same as 968,Melobesioideae. - no match on blast (close to mesophyllum),Red Algae A,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,Huinay Patagonia,NA,no voucher,no voucher,NA,"Tile 41, sample 2",NA,NA,NA,NA,NA,NA
968,no match - same as 967,Melobesioideae - no match on blast (close to mesophyllum),Red Algae A,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,Huinay Patagonia,NA,no voucher,no voucher,NA,"Tile 41, sample 3",NA,NA,NA,NA,NA,NA
969,NA,psbA failed,Red Algae B,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,Huinay Patagonia,NA,no voucher,no voucher,NA,"Tile 41, sample 1",NA,NA,NA,NA,NA,NA
970,no match - not likely coralline - very distant,"messy psbA R, C01 failed, rbcL failed - close to Palmaria on BLAST",Red Algae B,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,Huinay Patagonia,NA,no voucher,no voucher,NA,"Tile 41, sample 2",NA,NA,NA,NA,NA,NA
971,Laminaria ephemera,sequence 100% match in BOLD,Laminaria ephemera,NA,x (JN),6/23/2015,NA,NA,"6/25/2015, +ve",x (JN),NA,NA,NA,Brown,"Hakai, West Beach Boulders",NA,"four fronds clumped (in Si gel), ground material reached half 0.1 mark, left over ground material in vial",NA,Y,"In drift, high intertidal transect",NA,NA,NA,NA,NA,NA
972,Bossiella frondifera,needs reverse,Bossiella sp. 5 chiloensis,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, West Beach Boulders",NA,ventral conceptacles,A91959,NA,low intertidal,NA,NA,NA,NA,NA,NA
973,Lithophyllum sp.8,needs reverse,Coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, West Beach Boulders",NA,epiphytic on Neorhodonella,A91960,NA,low intertidal on transect,NA,NA,NA,NA,NA,NA
974,Bossiella reptans,needs reverse,Bossiella sp. 5 chiloensis,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, North Beach Boulders",NA,quad 7 low,A91961,NA,low on rock,NA,NA,NA,NA,NA,NA
975,Corallina sp. 1 frondescens?,"needs reverse, far out",Corallina sp. 2 frondescens,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, North Beach Boulders",NA,quad 7 (mixed collection?),A91962,NA,low intertidal,NA,NA,NA,NA,NA,NA
976,unknown,needs reverse - no match on BLAST,Pseudolithophyllum muricatum,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,"""dirty"" sample; white margins; under kelp holdfast",A91963,NA,"low intertidal, in sand",Yes,NA,NA,NA,NA,NA
977,Bossiella sp.2 chiloensis,needs reverse,Bossiella frondifera,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,w/ kelp; triangular; white tips,A91964,NA,"low intertidal, in sand",NA,NA,NA,NA,NA,NA
978,Bossiella frondifera,needs reverse,Bossiella frondifera,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,w/ Codium setchellii,A91965,NA,"low intertidal, in sand",Yes,NA,NA,NA,NA,NA
979,NA,"forward psba failed
",Lithothamnion phymatodeum,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,w/ worms,A91966,NA,"low intertidal, in sand",Yes,NA,NA,NA,NA,NA
980,Pseudolithophyllum sp.2whidbeyense,needs reverse,Pseudolithophyllum muricatum,NA,X (CJ),NA,NA,X (CJ),8v15,X (CJ),NA,X (CJ),NA,Coralline,"Hakai, Fifth Beach",NA,NA,A91392,NA,"low intertidal, in sand",NA,NA,NA,NA,NA,NA
981,NA,"forward psba failed
",Unidentified Articulated Coralline,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,NA,A91967,NA,"low intertidal, in sand",NA,NA,NA,NA,NA,NA
982,NA,messy psbaF seq,Pseudolithophyllum muricatum,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,NA,A91968,NA,"low intertidal, on bedrock",Yes,NA,NA,NA,NA,NA
983,NA,"forward psba failed
",Pseudolithophyllum whidbeyense,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,NA,A91969,NA,"low intertidal, on rock",NA,NA,NA,NA,NA,NA
984,NA,messy psbaF seq,Lithothamnion phymatodeum,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,NA,A91970,NA,mid tidepool,NA,NA,NA,NA,NA,NA
985,Bossiella reptans,needs reverse,Bossiella reptans,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,NA,A91971,NA,low intertidal,NA,NA,NA,NA,NA,NA
986,Pseudolithophyllum sp. 1whidbeyense,"needs reverse, reverse psba PCR failed",Pseudolithophyllum widbeyense,NA,X (CJ),NA,NA,X (CJ),NA,X (CJ),NA,X (CJ),NA,Coralline,"Hakai, Fifth Beach",NA,NA,A91393,NA,low intertidal,NA,NA,NA,NA,NA,NA
987,Pseudolithophyllum sp. 1whidbeyense,"needs reverse, reverse psba PCR failed",Unknown coralline crust,NA,X (CJ),NA,NA,X (CJ),8v15,X (CJ),NA,X (CJ),NA,Coralline,"Hakai, Fifth Beach",NA,"West end of transect, bumpy! Growing over barnacles and worms",A91394,NA,exposed low intertidal,NA,NA,NA,NA,NA,NA
988,Pseudolithophyllum sp.2whidbeyense,needs reverse,Pseudolithophyllum whidbeyense,NA,X (CJ),NA,NA,X (CJ),8v15,X (CJ),NA,X (CJ),NA,Coralline,"Hakai, Fifth Beach",NA,NA,A91395,NA,exposed low intertidal,NA,NA,NA,NA,NA,NA
989,Pseudolithophyllum sp. 1whidbeyense,needs reverse,Pseudolithophyllum muricatum,NA,X (CJ),NA,NA,X (CJ),8v15,NA,NA,X (CJ),NA,Coralline,"Hakai, Fifth Beach",NA,NA,A91396,NA,exposed low intertidal,NA,NA,NA,NA,NA,NA
990,NA,"forward psba failed
",Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,with worms,A91972,NA,exposed low intertidal,NA,NA,NA,NA,NA,NA
991,Lithophyllum sp.2,needs reverse,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,thick; dark; smooth; beside Litho sp. 1,A91973,NA,exposed low intertidal,NA,NA,NA,NA,NA,NA
992,Pseudolithophyllum sp.2whidbeyense,"needs reverse, far out, C01 PCR failed",Pseudolithophyllum whidbeyense,NA,X (CJ),NA,NA,X (CJ),8v15,X (CJ),NA,X (CJ),NA,Coralline,"Hakai, Fifth Beach",NA,"swirly
",A91397,NA,exposed low intertidal,NA,NA,NA,NA,NA,NA
993,GWS020772Corsp30Bccrust,needs reverse,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,on boring sponge; bright pink; voucher in bag,A91974,NA,low tidepool,Yes,NA,NA,NA,NA,NA
994,Lithophyllum sp.2,needs reverse,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,dark pink; smooth,A91975,NA,low intertidal,Yes,NA,NA,NA,NA,NA
995,Lithophyllum sp.2,needs reverse,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,dark pink; smooth; same as 994?,A91976,NA,low intertidal,NA,NA,NA,NA,NA,NA
996,Spongites tumidum,needs reverse,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,"
",A91977,NA,low intertidal,NA,NA,NA,NA,NA,NA
997,GWS020166Corsp23Bccrust,needs reverse,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,thin; adherent; white margin; very dirty sample; photo voucher,no voucher,NA,x,NA,NA,NA,NA,NA,NA
998,"Spongites tumidum
",needs reverse (far out),Spongites tumidum,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,under kelp; very reproductive,A91978,NA,low intertidal,NA,NA,NA,NA,NA,NA
999,Pseudolithophyllum sp. 1whidbeyense,needs reverse,Pseudolithophyllum whidbeyense,NA,X (CJ),NA,NA,X (CJ),8v15,X (CJ),NA,X (CJ),NA,Coralline,"Hakai, Sixth beach rocks",NA,very swirly,A91398,NA,low intertidal,NA,NA,NA,NA,NA,NA
NA,Bossiella sp.4 plumosa,needs reverse,Bossiella Hakaiensis,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,NA,A91979,NA,low pool,NA,NA,NA,NA,NA,NA
NA,NA,"forward psba failed
",Bossiella sp. 5 chiloensis,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,beautiful; west end of transect,A91980,NA,low intertidal,Yes,NA,NA,NA,NA,NA
NA,Bossiella reptans,needs reverse,Unknown crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,possibly B. frondifera?; near sand,A91981,NA,low pool,NA,NA,NA,NA,NA,NA
NA,Bossiella sp.2 chiloensis,needs reverse,Bossiella sp. 2 chiloensis,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,infested with worms; needs DNA sample,A91982,NA,mid pool on rock,Yes,NA,NA,NA,NA,NA
NA,NA,messy psbaF seq,Lithothamnion phymatodeum,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,in sand with kelp,A91983,NA,low,Yes,NA,NA,NA,NA,NA
NA,Lithothamnion phymatodeum,needs reverse,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,with Ptilota; no white margin,A91984,NA,low,Yes,NA,NA,NA,NA,NA
NA,Clathromorphum sp.,needs reverse,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,on Ahnfeltia; near sand,A91985,NA,Pseudeilithophyllum muricatum,NA,NA,NA,NA,NA,NA
NA,NA,PCR failed,Melobesia mediocris,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,on Phyllospadix,A91986,NA,low,Yes,NA,NA,NA,NA,NA
NA,Pseudolithophyllum sp. 1whidbeyense,needs rev,Pseudolithophyllum whidbeyense,NA,X (CJ),NA,NA,X (CJ),NA,NA,NA,X (CJ),NA,Coralline,"Hakai, Fifth Beach",NA,surge channel; under Saccharina; comes off easily (chunks),A91399,NA,"mid, in channel",Yes,NA,NA,NA,NA,NA
NA,Spongites tumidum,"far out, needs reverse",Leptophytum sp.,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,chalky; dark purple/grey; reproductive; under Saccharina; on green sponge,A91987,NA,mid in channel,Yes,NA,NA,NA,NA,NA
NA,Lithophyllum sp.2,needs reverse,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,chalky; pink; under Saccharina,A91988,NA,mid in channel,NA,NA,NA,NA,NA,NA
NA,Pseudolithophyllum sp. 1whidbeyense,needs rev,Pseudolithophyllum whidbeyense,NA,X (CJ),NA,NA,X (CJ),NA,X (CJ),NA,X (CJ),NA,Coralline,"Hakai, Fifth Beach",NA,thick; white margins; swirly; under Saccharina,A91400,NA,mid in channel,Yes,NA,NA,NA,NA,NA
NA,Lithothamnion glaciale,needs rev,Lithothamnion phymatodeum,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,hard; bumpy; does not come off easily,A91989,NA,mid in channel,NA,NA,NA,NA,NA,NA
NA,NA,PCR failed,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,smooth; white margins,A91990,NA,"low, surge tidepool",NA,NA,NA,NA,NA,NA
NA,NA,PCR failed,Unknown coralline crust,NA,X (CJ),NA,NA,NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,dark pink; lumpy; in bag in silica; needs DNA subsample,A91991,NA,"low surge tidepool, on giant barnacle",NA,NA,NA,NA,NA,NA
NA,Corallinac sp. 7BCcrust_Lithothamnion,"match to 744 - match to Corallinac sp. 7BC crust (e.g. GWS020943, GWS019416)",Lithophyllum sp.,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,smooth; pink; thick; difficult to get off rock,A91992,NA,"low, surge tidepool",Yes,NA,NA,NA,NA,NA
NA,NA,psbA failed,Unknown coralline crust,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,on giant barnacle; voucher in bag,A91993,NA,low surge tidepool,Yes,NA,NA,NA,NA,NA
NA,Lithophyllum impressum,NA,Lithophyllum impressum,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,this sequence matches to JQ917416 on GenBank submitted by Paul - match to 1020; smooth; thin; hard to get; crumbles,A91994,NA,upper mid tidepool,Yes,NA,NA,NA,NA,NA
NA,Lithophyllum impressum,NA,Unknown coralline crust,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,this sequence matches to JQ917416 on GenBank submitted by Paul; very thin; purple,A91995,NA,high tidepool,NA,NA,NA,NA,NA,NA
NA,Corillinac sp.4 BCcrust_Lithophyllum,"
",Lithophyllum sp.,NA,X (CJ),NA,8ix14 (CJ),NA,NA,yes,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,There is an insertion of 6 bp in the 1019 specimen in CO1 compared to the GWS specimens for this species.  Otherwise the sequence is identical.; voucher in bag,A91996,NA,high tidepool,Yes,NA,NA,NA,NA,NA
NA,Lithophyllum impressum,no match to GWS CO1 database,Lithiphyllum sp.,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,this sequence matches to JQ917416 on GenBank submitted by Paul; The closest sp. match in GWS database is Corallinac sp.12BC crust - but substantially different.  This sequence also had the 6 bp insertion like 1019.; comes off easily; voucher in bag; samples for DNA,A91998,NA,high tidepool,Yes,NA,NA,NA,NA,NA
NA,Bossiella sp. 5chiloensis,NA,Bossiella sp. 5 chiloensis,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Between 5th and 6th beach",NA,"under Alma, Saccharina; with Codium setchellii; robust",A91999,NA,"mid, on rocky shelf",Yes,NA,NA,NA,NA,NA
NA,Chiharaea silvae,NA,Bossiella sp.,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Fifth Beach",NA,young uprights with base fragmentary and tiny,A92000,NA,mid,Yes,NA,NA,NA,NA,NA
NA,Chiharaea silvae,NA,Chiharaea silvae,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Between 5th and 6th beach",NA,under Saccharina sessilis,A92001,NA,mid,Yes,NA,NA,NA,NA,NA
NA,Bossiella sp.2chiloensis,NA,Bossiella pseudodichotoma,NA,X (CJ),NA,8ix14 (CJ),NA,NA,NA,NA,NA,NA,Coralline,"Hakai, Between 5th and 6th beach",NA,"under Phyllospadix
",A92002,NA,high tidepool,Yes,NA,NA,NA,NA,NA
